,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
5045,experiment_0_worker_73_prompt_92,73,worker_73_experiment_0,92,I want a system to run hdf5 (== 1.12.2) with 1 cores. to run on CPU  AND 2 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'HDF5 is not installed via Spack, and the system has no GPUs.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['HDF5 not found', 'No GPUs available']}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: hdf5@1.12.2 is missing|compute: Not enough GPUs per node. Need 2 have 0,hdf5,2,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
5046,experiment_0_worker_73_prompt_29,73,worker_73_experiment_0,29,Is nekrs available for a 1 nodes job? with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required GPUs, and the job requires 4 GPUs per node. AVX512 support is also missing.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: nekrs@22.0.2 has another version, but this requirement is not satisfied.",nekrs,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
5047,experiment_0_worker_73_prompt_35,73,worker_73_experiment_0,35,I want a system to run openmpi (== 3.0.9) with 1 nodes. with support for low latency MPI to run on CPU  AND 4 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Openmpi version 3.0.9 is unavailable, and the system has no GPUs while 4 are required per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: openmpi@3.0.9 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 4 have 0",openmpi,4,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
5048,experiment_0_worker_73_prompt_25,73,worker_73_experiment_0,25,"I want to request to run fftw >= 3.3.10, on 1 cores, and local-scratch backend with support for low latency MPI",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'fftw is not installed on the cluster.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: fftw@3.3.10 is missing|network: missing requested fabric omnipath,fftw,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5049,experiment_0_worker_73_prompt_6,73,worker_73_experiment_0,6,I need to run a job with gsl. with support for low latency MPI to run on CPU  AND 2 GPU per node,standalone,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'gsl is not installed, MPI is not supported, and no GPUs are available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['gsl not installed', 'MPI not supported', 'No GPUs available']}",2,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: gsl is missing,gsl,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
5050,experiment_0_worker_73_prompt_14,73,worker_73_experiment_0,14,I want a system to run rajaperf with 1 nodes with support for low latency MPI to run on CPU OR 3 GPU per node,standalone,2,"{'verdict': 'READY', 'reasoning': 'Rajaperf is installed with MPI support and can run on the available CPU cores. No GPUs are available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['No GPU available', 'Limited low latency MPI due to single node']}",4,False,0,False,1,0,INCOMPATIBLE,READY,"software: rajaperf@867.2026.2 has another version, but this requirement is not satisfied.",rajaperf,0,1,True,1,,False,False,Agent said READY but constraints failed,False,1,0,1,0,0,0,0
5051,experiment_0_worker_73_prompt_28,73,worker_73_experiment_0,28,I need to run pycuda >= 2.9.7 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU  AND 3 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the required number of GPUs (3).', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pycuda@2.9.7 is missing|compute: Not enough GPUs per node. Need 3 have 0,pycuda,3,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5052,experiment_0_worker_73_prompt_2,73,worker_73_experiment_0,2,I need to run pytorch version <= 2.0.1. with support for low latency MPI,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'PyTorch is not installed, and MPI support is not available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pytorch@2.0.1 is missing,pytorch,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
5053,experiment_0_worker_73_prompt_71,73,worker_73_experiment_0,71,I want a system to run lammps >= 2026.1.5 on 1 cores (omnipath/local-scratch) later with support for low latency MPI to run on CPU  AND 7 GPU per node,standalone,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The system has no GPUs, and the request requires 7 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['No GPUs available']}",11,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: lammps@2026.1.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 0|network: missing requested fabric omnipath",lammps,7,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,0
5054,experiment_0_worker_73_prompt_48,73,worker_73_experiment_0,48,I want a system with lustre storage available for python == 0.3.7 using 1 cores to run on CPU OR 5 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have Python version 0.3.7 available in any of the existing Conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: python@0.3.7 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 5 have 0",python,5,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
5055,experiment_0_worker_73_prompt_17,73,worker_73_experiment_0,17,I need a system with pytest installed. to run on CPU OR 8 GPU per node,standalone,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'pytest is not installed, and the system has no GPUs, while the request requires CPU or 8 GPUs.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",1,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pytest is missing,pytest,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
5056,experiment_0_worker_73_prompt_23,73,worker_73_experiment_0,23,I need to run pycuda >= 0.5.5 on 1 cores with ethernet connectivity to run on CPU  AND 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'PyCUDA is not installed, and there are no GPUs available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pycuda@0.5.5 is missing|compute: Not enough GPUs per node. Need 6 have 0,pycuda,6,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,1,0,0
5057,experiment_0_worker_73_prompt_39,73,worker_73_experiment_0,39,I need to run cortex version <= 1.3.6. to run on CPU OR 3 GPU per node,standalone,2,"{'verdict': 'READY', 'reasoning': 'Cortex 1.0.5 is installed (<= 1.3.6), and the cluster meets the CPU requirement.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,False,0,False,1,0,INCOMPATIBLE,READY,"software: cortex@1.3.6 has another version, but this requirement is not satisfied.",cortex,0,1,False,0,,False,False,Agent said READY but constraints failed,False,1,0,0,0,0,0,0
5058,experiment_0_worker_73_prompt_3,73,worker_73_experiment_0,3,I need to request 1 cores to run ase >= 3.4.5. to run on CPU  AND 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested package `ase` installed and also has no GPUs. The request requires 7 GPUs.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: ase@3.4.5 is missing|compute: Not enough GPUs per node. Need 7 have 0,ase,7,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
5059,experiment_0_worker_73_prompt_66,73,worker_73_experiment_0,66,I want a system with nfs storage available for mfem <= 4.7.4 using 1 cores with support for low latency MPI to run on CPU OR 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'No GPUs available. MFEM package in spack does not have MPI support enabled. Requested 6 GPUs per node are not available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: mfem@4.7.4 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0|network: missing requested fabric omnipath",mfem,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
5060,experiment_0_worker_73_prompt_43,73,worker_73_experiment_0,43,I want a system to run vasp (<= 6.3.1) with 1 nodes. with support for low latency MPI to run on CPU OR 7 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'VASP is not installed on this cluster.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: vasp@6.3.1 is missing|compute: Not enough GPUs per node. Need 7 have 0,vasp,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,0,0,0
5061,experiment_0_worker_73_prompt_24,73,worker_73_experiment_0,24,I need to run bdas <= 2.0.6 for a 1 cores workload. with support for low latency MPI to run on CPU  AND 6 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The installed bdas version (2.3.1) is newer than the requested (<=2.0.6). The system does not have the required 6 GPUs per node, and low latency MPI is not supported.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['bdas version incompatible', 'Insufficient GPU count', 'Low latency MPI not supported']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: bdas@2.0.6 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0",bdas,6,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
5062,experiment_0_worker_73_prompt_72,73,worker_73_experiment_0,72,I need to run lammps == 2022.12.0 on 1 nodes with omnipath connectivity with support for low latency MPI to run on CPU OR 6 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested LAMMPS version 2022.12.0 and does not have any GPUs to fulfil the request of 6 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: lammps@2022.12.0 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 0|network: missing requested fabric omnipath",lammps,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
5063,experiment_0_worker_73_prompt_9,73,worker_73_experiment_0,9,I want a system with local-scratch storage available for bokeh <= 0.12.4 using 1 cores to run on CPU  AND 5 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'bokeh version 0.12.4 or older is not available, and the cluster has 0 GPUs, while 5 are requested.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bokeh@0.12.4 is missing|compute: Not enough GPUs per node. Need 5 have 0,bokeh,5,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
5064,experiment_0_worker_73_prompt_59,73,worker_73_experiment_0,59,I need to run click version >= 0.14.3. to run on CPU  AND 8 GPU per node,standalone,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""The package 'click' is not installed, and the system has no GPUs, while the request requires 8 GPUs per node."", 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: click@0.14.3 is missing,click,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
5065,experiment_0_worker_73_prompt_26,73,worker_73_experiment_0,26,I need to run matplotlib == 3.11.9 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU  AND 3 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have any GPUs, but the user requested 3 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: matplotlib@3.11.9 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 3 have 0|network: missing requested fabric omnipath",matplotlib,3,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5066,experiment_0_worker_73_prompt_12,73,worker_73_experiment_0,12,I need to request 1 nodes to run cp2k <= 9.1. with support for low latency MPI,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'CP2K is not installed via Spack.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cp2k@9.1 is missing,cp2k,0,1,True,1,NONE,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
5067,experiment_0_worker_73_prompt_58,73,worker_73_experiment_0,58,"I want a system to run cython <= 0.15.1, 1 cores, omnipath, and local-scratch with support for low latency MPI to run on CPU OR 7 GPU per node",standalone,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested cython <= 0.15.1 installed. Spack package query returned no matches.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cython@0.15.1 is missing|compute: Not enough GPUs per node. Need 7 have 0|network: missing requested fabric omnipath,cython,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
5068,experiment_0_worker_73_prompt_30,73,worker_73_experiment_0,30,I need to run pydantic <= 0.9.2 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU  AND 5 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested 5 GPUs per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pydantic@0.9.2 is missing|compute: Not enough GPUs per node. Need 5 have 0,pydantic,5,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5069,experiment_0_worker_73_prompt_46,73,worker_73_experiment_0,46,I need to run intel >= 2021.4.0 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU OR 1 GPU per node,standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Intel compiler (>= 2021.4.0) is not installed on this cluster.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: intel@2021.4.0 is missing|compute: Not enough GPUs per node. Need 1 have 0,intel,1,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5070,experiment_0_worker_73_prompt_60,73,worker_73_experiment_0,60,"I want to request to run rajaperf == 1918.2026.5, on 1 cores, and lustre backend with support for low latency MPI to run on CPU OR 4 GPU per node",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested Rajaperf version is not installed, and no GPUs are available on the node. The installed Rajaperf version is 1823.2026.4, while the requested version is 1918.2026.5.  Additionally, the request specified either 1 CPU core or 4 GPUs, but no GPUs are present.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: rajaperf@1918.2026.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 4 have 0|network: missing requested fabric omnipath",rajaperf,4,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
5071,experiment_0_worker_73_prompt_89,73,worker_73_experiment_0,89,I need to request 1 nodes to run statsmodels == 2.1.8. to run on CPU OR 5 GPU per node,standalone,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested statsmodels version is not pre-installed, and the system does not have the required number of GPUs.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: statsmodels@2.1.8 is missing|compute: Not enough GPUs per node. Need 5 have 0,statsmodels,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
5072,experiment_0_worker_73_prompt_63,73,worker_73_experiment_0,63,"I want to request to run namd >= 2.14, on 1 nodes, and local-scratch backend to run on CPU  AND 5 GPU per node",standalone,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'NAMD is not installed on the system.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: namd@2.14 is missing|compute: Not enough GPUs per node. Need 5 have 0,namd,5,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
